,created_at,text,geo,coordinates,place
428,Thu Sep 08 15:55:12 +0000 2016,#restored #colombo #sonyalpha #srilanka #travel #holidays @ Arcade Independence Square https://t.co/0nnSRt0zaR,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
429,Thu Sep 08 15:53:13 +0000 2016,Stunning #holidays #travel #srilanka #colombo #sonyalpha @ Arcade Independence Square https://t.co/vxBDwfmT84,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
430,Thu Sep 08 13:01:29 +0000 2016,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/Kl0vkJJXMq","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
431,Mon Sep 05 13:22:47 +0000 2016,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/JimVzhFBMC","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
432,Sun Sep 04 11:15:58 +0000 2016,When you are early as always ... #sundaymorning #waiting #arcade #arcadeindependencesquare #sky… https://t.co/HYwVfsVL7f,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
433,Sun Sep 04 08:37:13 +0000 2016,No fear #memories #lka @ Arcade Independence Square https://t.co/o7o6VdIVjS,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
434,Sat Sep 03 14:24:12 +0000 2016,Reihaan Zeeneth ♥ @ Arcade Independence Square https://t.co/GWZkOYYNam,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
435,Fri Sep 02 12:15:29 +0000 2016,I'm at Liberty Arcade in Colombo 03 https://t.co/cIwI4tdmpg,"{'type': 'Point', 'coordinates': [6.91007149, 79.85205717]}","{'type': 'Point', 'coordinates': [79.85205717, 6.91007149]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
436,Wed Aug 31 08:31:09 +0000 2016,Cooling down with some Tea #dilmah #dilmahceylontea #refreshing #bliss @ Arcade Independence Square https://t.co/4tLfqofyKa,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
437,Tue Aug 30 11:40:02 +0000 2016,Tea time @ T-Lounge By Dilmah Arcade Independence Square https://t.co/3yIUQN7tko,"{'type': 'Point', 'coordinates': [6.9022589, 79.8692268]}","{'type': 'Point', 'coordinates': [79.8692268, 6.9022589]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
438,Tue Aug 30 01:10:52 +0000 2016,Our last full day on this beautiful island #SriLanka #Summer #Holiday #AteAllTheSeaFood @ Arcade… https://t.co/Q4kROEBHEO,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
439,Sun Aug 28 13:47:11 +0000 2016,I have died everyday.... waiting 4 u........ @ Arcade Independence… https://t.co/QweykP98B8,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
440,Sun Aug 28 05:54:07 +0000 2016,On a visionary way of future??? @ Arcade Independence Square https://t.co/F6KQnKMXww,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
441,Wed Aug 24 14:41:31 +0000 2016,Mobile Click.. @ Arcade Independence Square https://t.co/DkBHZKUVra,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
442,Wed Aug 24 05:17:46 +0000 2016,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/7lHgMDgdaz","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
443,Sun Aug 21 09:20:17 +0000 2016,Wearing this dress by @stalkbuylove Love the off-shoulder trend. @ Arcade Independence Square https://t.co/tnkUX8Qxub,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
444,Sat Aug 20 10:25:29 +0000 2016,Good Times @ Arcade Independence Square https://t.co/KFmEwq8zqc,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
445,Fri Aug 19 13:50:36 +0000 2016,Throw back ! 😀😀😀 @ Arcade Independence Square https://t.co/uAEMFa2bid,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
446,Fri Aug 19 13:35:27 +0000 2016,#picoftheday #throwbackthursdays #friendzone #nsbm #lka @ Arcade… https://t.co/YKl4NrunA6,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
447,Thu Aug 18 12:30:43 +0000 2016,I'm at Candy Planet - Liberty Arcade https://t.co/rL3MDr1k2g,"{'type': 'Point', 'coordinates': [6.90991488, 79.8522158]}","{'type': 'Point', 'coordinates': [79.8522158, 6.90991488]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
448,Mon Aug 15 08:16:35 +0000 2016,#bubbledrink @ Liberty Arcade https://t.co/O6rjRwwg0S,"{'type': 'Point', 'coordinates': [6.9104787, 79.85176931]}","{'type': 'Point', 'coordinates': [79.85176931, 6.9104787]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
449,Sun Aug 14 16:20:11 +0000 2016,සරණ. #SeenByLivi @ Arcade Independence Square https://t.co/iCAlzwzob1,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
450,Sun Aug 14 14:07:37 +0000 2016,It's all about the Climb ♧♣ #Photooftheday #Photography #Arcade #IndepenceSquare #Friends… https://t.co/JgYr23cNFj,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
451,Sat Aug 13 14:48:14 +0000 2016,Tell me you're as #sweet as these #candies 😁 @ Liberty Arcade https://t.co/mS43Wm06Tx,"{'type': 'Point', 'coordinates': [6.9104787, 79.85176931]}","{'type': 'Point', 'coordinates': [79.85176931, 6.9104787]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
452,Sat Aug 13 06:15:41 +0000 2016,"Vigil.

#Lioness #Majestic #Colombo #SriLanka @ Arcade Independence… https://t.co/JPmOGinlzh","{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
453,Thu Aug 11 15:56:00 +0000 2016,At independence Arcade #Colombo #independacearcadecolumbo @ Arcade Independence Square https://t.co/ecieReTurN,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
454,Tue Aug 09 15:24:33 +0000 2016,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/GgIFx6anns","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
455,Sun Aug 07 09:20:27 +0000 2016,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/ot9Uly2DdD","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
456,Sat Aug 06 14:11:26 +0000 2016,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/OzxUHAma2J","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
457,Wed Aug 03 08:50:38 +0000 2016,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/zhMx8DnWOP","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
458,Wed Aug 03 06:56:28 +0000 2016,"I'm at Arcade Independence Square in Colombo, Western Province https://t.co/hz474rsxw0","{'type': 'Point', 'coordinates': [6.90287785, 79.86885362]}","{'type': 'Point', 'coordinates': [79.86885362, 6.90287785]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
459,Mon Aug 01 17:26:49 +0000 2016,Just posted a photo @ Arcade Independence Square https://t.co/FzGAGYHvRI,"{'type': 'Point', 'coordinates': [6.90296117, 79.86872227]}","{'type': 'Point', 'coordinates': [79.86872227, 6.90296117]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.650526, 5.921383], [79.650526, 9.835938], [81.878782, 9.835938], [81.878782, 5.921383]]]}, 'attributes': {}}"
